R:A::C:P,0 1 5,2,3 4 6
0 1 5,0.8148148148148148,0.56,0.5471698113207547
2,0.14814814814814814,0.32,0.2641509433962264
3 4 6,0.037037037037037035,0.12,0.18867924528301888
