R:A::C:P,0,1 4 5,2 6,3
0,0.4857142857142857,0.4,0.05714285714285714,0.05714285714285714
1 4 5,0.24691358024691357,0.3950617283950617,0.1728395061728395,0.18518518518518517
2 6,0.1388888888888889,0.25,0.2777777777777778,0.3333333333333333
3,0.0,0.42857142857142855,0.2857142857142857,0.2857142857142857
