R:A::C:P,comedy,history,tragedy
comedy,0.627906976744186,0.16279069767441862,0.20930232558139536
history,0.19889502762430938,0.7016574585635359,0.09944751381215469
tragedy,0.29559748427672955,0.16352201257861634,0.5408805031446541
