R:A::C:P,comedy,history,tragedy
comedy,0.24324324324324326,0.06306306306306306,0.08108108108108109
history,0.06486486486486487,0.22882882882882882,0.032432432432432434
tragedy,0.08468468468468468,0.04684684684684685,0.15495495495495495
