R:A::C:P,0 4 6,1 3,2,5
0 4 6,0.28431372549019607,0.15625,0.17647058823529413,0.32
1 3,0.4950980392156863,0.5416666666666666,0.5294117647058824,0.32
2,0.18137254901960784,0.2604166666666667,0.2549019607843137,0.24
5,0.0392156862745098,0.041666666666666664,0.0392156862745098,0.12
