R:A::C:P,0,1,2 3 4 5 6
0,0.022988505747126436,0.013649425287356323,0.016522988505747127
1,0.06609195402298851,0.07255747126436782,0.13505747126436782
2 3 4 5 6,0.09339080459770115,0.08189655172413793,0.4978448275862069
