R:A::C:P,0 4,1 2 5,3,6
0 4,0.4375,0.4107142857142857,0.08035714285714286,0.07142857142857142
1 2 5,0.2888015717092338,0.47544204322200395,0.12180746561886051,0.11394891944990176
3,0.2,0.5,0.18,0.12
6,0.32727272727272727,0.38181818181818183,0.13636363636363635,0.15454545454545454
