R:A::C:P,0,1 6,2 3 4,5
0,0.4117647058823529,0.20588235294117646,0.3088235294117647,0.07352941176470588
1 6,0.27756653992395436,0.2509505703422053,0.3840304182509506,0.08745247148288973
2 3 4,0.13609467455621302,0.27218934911242604,0.4556213017751479,0.13609467455621302
5,0.23076923076923078,0.19230769230769232,0.5769230769230769,0.0
