R:A::C:P,0 3,1,2,4 5,6
0 3,0.4268292682926829,0.10975609756097561,0.12195121951219512,0.25609756097560976,0.08536585365853659
1,0.3855421686746988,0.18674698795180722,0.12650602409638553,0.15060240963855423,0.15060240963855423
2,0.2222222222222222,0.20987654320987653,0.16049382716049382,0.20987654320987653,0.19753086419753085
4 5,0.3548387096774194,0.0,0.12903225806451613,0.3548387096774194,0.16129032258064516
6,0.125,0.125,0.1875,0.5,0.0625
