R:A::C:P,0 4 5,1,2 3,6
0 4 5,0.08620689655172414,0.02586206896551724,0.04885057471264368,0.013649425287356323
1,0.11997126436781609,0.07255747126436782,0.05244252873563218,0.028735632183908046
2 3,0.11135057471264367,0.04382183908045977,0.07902298850574713,0.036637931034482756
6,0.1235632183908046,0.02586206896551724,0.06824712643678162,0.06321839080459771
