R:A::C:P,0 2 3 4,1,5 6
0 2 3 4,0.6030534351145038,0.16221374045801526,0.23473282442748092
1,0.5643044619422573,0.2650918635170604,0.17060367454068243
5 6,0.5318275154004107,0.09856262833675565,0.36960985626283366
