R:A::C:P,0 2 3 4,1,5 6
0 2 3 4,0.4,0.36324786324786323,0.3342391304347826
1,0.2721518987341772,0.43162393162393164,0.1766304347826087
5 6,0.3278481012658228,0.20512820512820512,0.4891304347826087
