R:A::C:P,0,1,2,3 6,4,5
0,28,8,4,8,7,5
1,47,31,21,42,21,4
2,10,17,13,24,11,6
3 6,2,3,9,7,10,7
4,2,0,2,3,7,0
5,4,0,2,7,1,3
