R:A::C:P,0 1 3 6,2,4 5
0 1 3 6,0.6164383561643836,0.1726027397260274,0.21095890410958903
2,0.6126126126126126,0.21621621621621623,0.17117117117117117
4 5,0.6,0.14,0.26
