R:A::C:P,0,1 3,2 4,5 6
0,0.43243243243243246,0.2972972972972973,0.17567567567567569,0.0945945945945946
1 3,0.22567287784679088,0.3333333333333333,0.2463768115942029,0.19461697722567287
2 4,0.13505747126436782,0.3074712643678161,0.3074712643678161,0.25
5 6,0.13552361396303902,0.25051334702258726,0.24435318275154005,0.36960985626283366
