R:A::C:P,0,1 3,2 4,5 6
0,0.022988505747126436,0.015804597701149427,0.009339080459770116,0.005028735632183908
1 3,0.07830459770114942,0.11566091954022989,0.08548850574712644,0.06752873563218391
2 4,0.033764367816091954,0.07686781609195402,0.07686781609195402,0.0625
5 6,0.04741379310344827,0.08764367816091954,0.08548850574712644,0.12931034482758622
