R:A::C:P,0,1 3,2 4,5 6
0,0.12598425196850394,0.05339805825242718,0.036312849162011177,0.019021739130434784
1 3,0.42913385826771655,0.3907766990291262,0.3324022346368715,0.2554347826086957
2 4,0.18503937007874016,0.25970873786407767,0.2988826815642458,0.23641304347826086
5 6,0.25984251968503935,0.2961165048543689,0.3324022346368715,0.4891304347826087
