R:A::C:P,0,1,2 3 4,5,6
0,0.4666666666666667,0.13333333333333333,0.23333333333333334,0.08333333333333333,0.08333333333333333
1,0.28313253012048195,0.18674698795180722,0.35542168674698793,0.024096385542168676,0.15060240963855423
2 3 4,0.1111111111111111,0.15384615384615385,0.47863247863247865,0.08547008547008547,0.17094017094017094
5,0.23529411764705882,0.0,0.4117647058823529,0.17647058823529413,0.17647058823529413
6,0.0625,0.125,0.5625,0.1875,0.0625
