R:A::C:P,0 3 5,1 2 6,4
0 3 5,0.5428571428571428,0.3142857142857143,0.14285714285714285
1 2 6,0.42528735632183906,0.5057471264367817,0.06896551724137931
4,0.25,0.5,0.25
