R:A::C:P,0,1 6,2 3 5,4
0,0.4117647058823529,0.20588235294117646,0.3088235294117647,0.07352941176470588
1 6,0.27756653992395436,0.2509505703422053,0.33840304182509506,0.13307984790874525
2 3 5,0.15204678362573099,0.25146198830409355,0.49122807017543857,0.10526315789473684
4,0.125,0.3333333333333333,0.5416666666666666,0.0
