R:A::C:P,0 4 6,1 5,2,3
0 4 6,0.48698884758364314,0.26394052044609667,0.1171003717472119,0.13197026022304834
1 5,0.469601677148847,0.3165618448637317,0.10272536687631027,0.1111111111111111
2,0.4036363636363636,0.3054545454545455,0.14909090909090908,0.14181818181818182
3,0.4411764705882353,0.2647058823529412,0.14705882352941177,0.14705882352941177
