R:A::C:P,0 3,1 4 6,2 5
0 3,0.2876712328767123,0.3,0.16666666666666666
1 4 6,0.4794520547945205,0.54,0.4722222222222222
2 5,0.2328767123287671,0.16,0.3611111111111111
