R:A::C:P,0 1 4 6,2 5,3
0 1 4 6,0.46558704453441296,0.14979757085020243,0.08502024291497975
2 5,0.13765182186234817,0.0728744939271255,0.04048582995951417
3,0.012145748987854251,0.020242914979757085,0.016194331983805668
