R:A::C:P,0 1 2,3 6,4,5
0 1 2,0.3725992317541613,0.1446862996158771,0.07682458386683738,0.07810499359795134
3 6,0.0793854033290653,0.06017925736235595,0.03841229193341869,0.026888604353393086
4,0.02176696542893726,0.008962868117797696,0.008962868117797696,0.010243277848911651
5,0.024327784891165175,0.02176696542893726,0.011523687580025609,0.015364916773367477
