R:A::C:P,0 3,1 2,4,5,6
0 3,0.28,0.1780821917808219,0.2,0.1875,0.14285714285714285
1 2,0.61,0.7397260273972602,0.6333333333333333,0.75,0.7857142857142857
4,0.03,0.0273972602739726,0.16666666666666666,0.0,0.03571428571428571
5,0.04,0.0410958904109589,0.0,0.0,0.03571428571428571
6,0.04,0.0136986301369863,0.0,0.0625,0.0
