R:A::C:P,0 1,2 3 6,4,5
0 1,0.5,0.22977941176470587,0.29473684210526313,0.17647058823529413
2 3 6,0.4139344262295082,0.6323529411764706,0.5473684210526316,0.6941176470588235
4,0.02663934426229508,0.06433823529411764,0.08421052631578947,0.052941176470588235
5,0.05942622950819672,0.07352941176470588,0.07368421052631578,0.07647058823529412
