R:A::C:P,0 5,1,2 3 4 6
0 5,0.21428571428571427,0.1360544217687075,0.14898989898989898
1,0.36134453781512604,0.47619047619047616,0.31313131313131315
2 3 4 6,0.42436974789915966,0.3877551020408163,0.5378787878787878
