R:A::C:P,0 5,1,2 3 4 6
0 5,0.06530089628681178,0.02560819462227913,0.07554417413572344
1,0.11011523687580026,0.08962868117797695,0.1587708066581306
2 3 4 6,0.1293213828425096,0.07298335467349552,0.2727272727272727
