R:A::C:P,0,1 2 3 4 6,5
0,0.48148148148148145,0.4444444444444444,0.07407407407407407
1 2 3 4 6,0.19791666666666666,0.7291666666666666,0.07291666666666667
5,0.3333333333333333,0.6666666666666666,0.0
