R:A::C:P,0,1 4 6,2 5,3
0,0.3150684931506849,0.410958904109589,0.2054794520547945,0.0684931506849315
1 4 6,0.18414918414918416,0.4592074592074592,0.2400932400932401,0.11655011655011654
2 5,0.13100436681222707,0.4148471615720524,0.31877729257641924,0.13537117903930132
3,0.08,0.4,0.34,0.18
