R:A::C:P,0 5,1 2,3 4 6
0 5,0.2154696132596685,0.14444444444444443,0.17575757575757575
1 2,0.6187845303867403,0.7055555555555556,0.593939393939394
3 4 6,0.16574585635359115,0.15,0.23030303030303031
