R:A::C:P,0 5,1 2,3 4 6
0 5,0.4148936170212766,0.2765957446808511,0.30851063829787234
1 2,0.3323442136498516,0.3768545994065282,0.29080118694362017
3 4 6,0.3157894736842105,0.28421052631578947,0.4
