R:A::C:P,0 5,1,2 3 6,4
0 5,0.09716599190283401,0.020242914979757085,0.06477732793522267,0.020242914979757085
1,0.16194331983805668,0.05668016194331984,0.1902834008097166,0.05263157894736842
2 3 6,0.06477732793522267,0.04048582995951417,0.15789473684210525,0.02834008097165992
4,0.004048582995951417,0.0,0.020242914979757085,0.020242914979757085
