R:A::C:P,0 2,1 5 6,3 4
0 2,0.4626865671641791,0.40476190476190477,0.42
1 5 6,0.47761194029850745,0.5714285714285714,0.4
3 4,0.05970149253731343,0.023809523809523808,0.18
