R:A::C:P,0 3,1 4,2 5,6
0 3,0.1550925925925926,0.12028301886792453,0.12721893491124261,0.07575757575757576
1 4,0.3402777777777778,0.4056603773584906,0.26331360946745563,0.23232323232323232
2 5,0.2638888888888889,0.25943396226415094,0.28994082840236685,0.2474747474747475
6,0.24074074074074073,0.21462264150943397,0.31952662721893493,0.4444444444444444
