R:A::C:P,0 1,2 6,3 4,5
0 1,0.5,0.24043715846994534,0.25271739130434784,0.17647058823529413
2 6,0.35655737704918034,0.5655737704918032,0.49728260869565216,0.6
3 4,0.08401639344262295,0.1366120218579235,0.16032608695652173,0.14705882352941177
5,0.05942622950819672,0.05737704918032787,0.08967391304347826,0.07647058823529412
