R:A::C:P,0 1,2 6,3 4,5
0 1,0.1752873563218391,0.06321839080459771,0.0668103448275862,0.021551724137931036
2 6,0.125,0.14870689655172414,0.1314655172413793,0.07327586206896551
3 4,0.029454022988505746,0.035919540229885055,0.042385057471264365,0.017959770114942528
5,0.020833333333333332,0.015086206896551725,0.023706896551724137,0.009339080459770116
