R:A::C:P,0,1 2 3,4,5
0,0.36363636363636365,0.16666666666666666,0.0,0.6666666666666666
1 2 3,0.6363636363636364,0.7962962962962963,0.0,0.3333333333333333
4,0.0,0.018518518518518517,1.0,0.0
5,0.0,0.018518518518518517,0.0,0.0
