R:A::C:P,0 1 4 6,2 5,3
0 1 4 6,0.6906392694063926,0.6183431952662722,0.5898876404494382
2 5,0.2454337899543379,0.28994082840236685,0.3258426966292135
3,0.0639269406392694,0.09171597633136094,0.08426966292134831
