R:A::C:P,0 5 6,1,2 3,4
0 5 6,0.3302752293577982,0.25170068027210885,0.24875621890547264,0.42452830188679247
1,0.37003058103975534,0.47619047619047616,0.3283582089552239,0.2169811320754717
2 3,0.24464831804281345,0.2653061224489796,0.3582089552238806,0.29245283018867924
4,0.05504587155963303,0.006802721088435374,0.06467661691542288,0.0660377358490566
