R:A::C:P,0 2,1 5 6,3 4
0 2,0.15019011406844107,0.11026615969581749,0.07984790874524715
1 5 6,0.2376425855513308,0.17870722433460076,0.13307984790874525
3 4,0.03802281368821293,0.057034220532319393,0.015209125475285171
