R:A::C:P,0 3 6,1,2 4 5
0 3 6,0.41201716738197425,0.1630901287553648,0.4248927038626609
1,0.45,0.25,0.3
2 4 5,0.3656716417910448,0.1455223880597015,0.48880597014925375
