R:A::C:P,0 3 6,1,2 4 5
0 3 6,0.3,0.2585034013605442,0.31528662420382164
1,0.39375,0.47619047619047616,0.267515923566879
2 4 5,0.30625,0.2653061224489796,0.4171974522292994
