R:A::C:P,0,1 6,2 3,4 5
0,0.053231939163498096,0.026615969581749048,0.030418250950570342,0.019011406844106463
1 6,0.13878326996197718,0.12547528517110265,0.12547528517110265,0.11026615969581749
2 3,0.03802281368821293,0.07224334600760456,0.11216730038022814,0.053231939163498096
4 5,0.017110266159695818,0.024714828897338403,0.028517110266159697,0.024714828897338403
