R:A::C:P,0 1 3 4,2,5 6
0 1 3 4,0.5105140186915887,0.4583333333333333,0.31521739130434784
2,0.18925233644859812,0.24404761904761904,0.1956521739130435
5 6,0.3002336448598131,0.2976190476190476,0.4891304347826087
