R:A::C:P,0 1 3 4,2,5 6
0 1 3 4,0.6936507936507936,0.12222222222222222,0.18412698412698414
2,0.5890909090909091,0.14909090909090908,0.26181818181818184
5 6,0.5277207392197125,0.1026694045174538,0.36960985626283366
