R:A::C:P,0 4,1 3 5 6,2
0 4,0.4375,0.42857142857142855,0.13392857142857142
1 3 5 6,0.2917505030181087,0.5855130784708249,0.1227364185110664
2,0.27906976744186046,0.5465116279069767,0.1744186046511628
