R:A::C:P,0 3 4,1,2,5 6
0 3 4,0.1700404858299595,0.024291497975708502,0.03643724696356275,0.032388663967611336
1,0.2388663967611336,0.05668016194331984,0.08906882591093117,0.07692307692307693
2,0.08502024291497975,0.032388663967611336,0.04048582995951417,0.06072874493927125
5 6,0.032388663967611336,0.004048582995951417,0.012145748987854251,0.008097165991902834
