R:A::C:P,0 3 4,1,2,5 6
0 3 4,0.6461538461538462,0.09230769230769231,0.13846153846153847,0.12307692307692308
1,0.5175438596491229,0.12280701754385964,0.19298245614035087,0.16666666666666666
2,0.3888888888888889,0.14814814814814814,0.18518518518518517,0.2777777777777778
5 6,0.5714285714285714,0.07142857142857142,0.21428571428571427,0.14285714285714285
