R:A::C:P,0 4,1,2 3 5,6
0 4,0.04454022988505747,0.017241379310344827,0.03807471264367816,0.005747126436781609
1,0.10201149425287356,0.07255747126436782,0.07040229885057471,0.028735632183908046
2 3 5,0.09770114942528736,0.05244252873563218,0.14511494252873564,0.04454022988505747
6,0.07471264367816093,0.02586206896551724,0.11709770114942529,0.06321839080459771
