R:A::C:P,0 4,1,2 3 5,6
0 4,0.4217687074829932,0.16326530612244897,0.36054421768707484,0.05442176870748299
1,0.37270341207349084,0.2650918635170604,0.2572178477690289,0.10498687664041995
2 3 5,0.28752642706131076,0.1543340380549683,0.427061310782241,0.13107822410147993
6,0.2659846547314578,0.09207161125319693,0.41687979539641945,0.22506393861892582
