R:A::C:P,0 4,1,2 3 5,6
0 4,0.13963963963963963,0.10256410256410256,0.10271317829457365,0.04040404040404041
1,0.31981981981981983,0.43162393162393164,0.18992248062015504,0.20202020202020202
2 3 5,0.3063063063063063,0.31196581196581197,0.39147286821705424,0.31313131313131315
6,0.23423423423423423,0.15384615384615385,0.31589147286821706,0.4444444444444444
