R:A::C:P,0,1 2 5,3 6,4
0,0.43243243243243246,0.4189189189189189,0.06756756756756757,0.08108108108108109
1 2 5,0.19680851063829788,0.4321808510638298,0.24069148936170212,0.13031914893617022
3 6,0.13387423935091278,0.3772819472616633,0.34685598377281945,0.14198782961460446
4,0.1095890410958904,0.410958904109589,0.2602739726027397,0.2191780821917808
