R:A::C:P,0,1 2 5,3 6,4
0,0.12598425196850394,0.05419580419580419,0.013297872340425532,0.031578947368421054
1 2 5,0.5826771653543307,0.5681818181818182,0.48138297872340424,0.5157894736842106
3 6,0.25984251968503935,0.32517482517482516,0.45478723404255317,0.3684210526315789
4,0.031496062992125984,0.05244755244755245,0.05053191489361702,0.08421052631578947
