R:A::C:P,0 5 6,1 3,2 4
0 5 6,0.20474137931034483,0.10344827586206896,0.09482758620689655
1 3,0.14583333333333334,0.11566091954022989,0.08548850574712644
2 4,0.09626436781609195,0.07686781609195402,0.07686781609195402
