R:A::C:P,0 1,2,3,4,5 6
0 1,0.8484848484848485,0.45454545454545453,0.4,0.6666666666666666,0.5454545454545454
2,0.12121212121212122,0.4090909090909091,0.3333333333333333,0.16666666666666666,0.2727272727272727
3,0.0,0.045454545454545456,0.13333333333333333,0.08333333333333333,0.09090909090909091
4,0.015151515151515152,0.045454545454545456,0.0,0.08333333333333333,0.09090909090909091
5 6,0.015151515151515152,0.045454545454545456,0.13333333333333333,0.0,0.0
