R:A::C:P,0 2 4 6,1 3,5
0 2 4 6,0.5280898876404494,0.423728813559322,0.5454545454545454
1 3,0.43820224719101125,0.559322033898305,0.45454545454545453
5,0.033707865168539325,0.01694915254237288,0.0
