R:A::C:P,0 5,1,2 4 6,3
0 5,0.09716599190283401,0.020242914979757085,0.06477732793522267,0.020242914979757085
1,0.16194331983805668,0.05668016194331984,0.1902834008097166,0.05263157894736842
2 4 6,0.06072874493927125,0.03643724696356275,0.13765182186234817,0.05263157894736842
3,0.008097165991902834,0.004048582995951417,0.020242914979757085,0.016194331983805668
