R:A::C:P,0 4,1,2 3 5,6
0 4,0.391304347826087,0.15217391304347827,0.3695652173913043,0.08695652173913043
1,0.415929203539823,0.1902654867256637,0.34513274336283184,0.048672566371681415
2 3 5,0.2573099415204678,0.14619883040935672,0.49122807017543857,0.10526315789473684
6,0.3783783783783784,0.10810810810810811,0.2972972972972973,0.21621621621621623
