R:A::C:P,0,1 6,2 5,3,4
0,0.3010752688172043,0.11504424778761062,0.11842105263157894,0.08108108108108109,0.12280701754385964
1 6,0.5161290322580645,0.5221238938053098,0.40789473684210525,0.4864864864864865,0.45614035087719296
2 5,0.15053763440860216,0.3185840707964602,0.3157894736842105,0.32432432432432434,0.21052631578947367
3,0.010752688172043012,0.02654867256637168,0.13157894736842105,0.08108108108108109,0.08771929824561403
4,0.021505376344086023,0.017699115044247787,0.02631578947368421,0.02702702702702703,0.12280701754385964
