R:A::C:P,0,1 5,2 4,3 6
0,0.12598425196850394,0.0594059405940594,0.036312849162011177,0.013297872340425532
1 5,0.42913385826771655,0.37376237623762376,0.31564245810055863,0.2765957446808511
2 4,0.18503937007874016,0.24257425742574257,0.2988826815642458,0.2553191489361702
3 6,0.25984251968503935,0.32425742574257427,0.34916201117318435,0.45478723404255317
