R:A::C:P,0 1 5,2 3 6,4
0 1 5,0.573502722323049,0.29945553539019965,0.12704174228675136
2 3 6,0.4166666666666667,0.4479166666666667,0.13541666666666666
4,0.3013698630136986,0.4794520547945205,0.2191780821917808
