R:A::C:P,0,1 2 4 6,3 5
0,0.12598425196850394,0.043037974683544304,0.022988505747126436
1 2 4 6,0.7401574803149606,0.8291139240506329,0.7959770114942529
3 5,0.13385826771653545,0.12784810126582277,0.1810344827586207
