R:A::C:P,0 1,2 3,4,5,6
0 1,0.5362637362637362,0.1824175824175824,0.12307692307692308,0.06593406593406594,0.09230769230769231
2 3,0.3103448275862069,0.2917771883289125,0.129973474801061,0.13262599469496023,0.13527851458885942
4,0.1780821917808219,0.3972602739726027,0.2191780821917808,0.1232876712328767,0.0821917808219178
5,0.3020833333333333,0.3020833333333333,0.14583333333333334,0.13541666666666666,0.11458333333333333
6,0.21739130434782608,0.24296675191815856,0.14066496163682865,0.17391304347826086,0.22506393861892582
